Página,Producto,Precio_Oferta,Link
11,Figura Levi Ackerman M2 Attack On Titan Shingeki Kyojin Anim,18.8,https://www.mercadolibre.com.ec/figura-q-posket-levi-ackerman-banpresto-attack-on-titan/p/MEC2048943771?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=3da1d3b0-9cc3-4ad9-be8e-3751058f907c&tracking_id=ca70c5e7-4caf-4584-a235-a8734fc82d51&wid=MEC524232117&sid=offers
11,Smart Tv 55 Tcl 4k Qled Mini Led 55c6k,644.99,https://www.mercadolibre.com.ec/smart-tv-55-tcl-4k-qled-mini-led-55c6k/p/MEC48808732?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=3da1d3b0-9cc3-4ad9-be8e-3751058f907c&tracking_id=ca70c5e7-4caf-4584-a235-a8734fc82d51&wid=MEC772824720&sid=offers
11,Magic Maze Juego De Mesa,42.25,https://www.mercadolibre.com.ec/magic-maze-juego-de-mesa/up/MECU3091438439?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=3da1d3b0-9cc3-4ad9-be8e-3751058f907c&tracking_id=ca70c5e7-4caf-4584-a235-a8734fc82d51&wid=MEC606139170&sid=offers
11,Ésika Alpha Parfum Hombre Spray 75 Ml,20.49,https://www.mercadolibre.com.ec/esika-alpha-parfum-hombre-spray-75-ml/p/MEC54027860?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=3da1d3b0-9cc3-4ad9-be8e-3751058f907c&tracking_id=ca70c5e7-4caf-4584-a235-a8734fc82d51&wid=MEC705705514&sid=offers
11,Pantalón Bota Recta Con Pretina Elástica Para Mujer Rojo,66.49,https://articulo.mercadolibre.com.ec/MEC-676234764-pantalon-bota-recta-con-pretina-elastica-para-mujer-rojo-_JM?searchVariation=185382596190#polycard_client=offers&deal_print_id=3da1d3b0-9cc3-4ad9-be8e-3751058f907c&tracking_id=ca70c5e7-4caf-4584-a235-a8734fc82d51
11,Proteína Bread Waffle & Pizza 300g De Urban Nutrition Mantequilla,4.94,https://www.mercadolibre.com.ec/proteina-bread-waffle--pizza-300g-de-urban-nutrition/up/MECU3272961834?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=3da1d3b0-9cc3-4ad9-be8e-3751058f907c&tracking_id=ca70c5e7-4caf-4584-a235-a8734fc82d51&wid=MEC643643542&sid=offers
11,"Inicial Con Nombre. Decoración Infantil, Regalo Niña. Rosa",17.6,https://www.mercadolibre.com.ec/inicial-con-nombre-decoracion-infantil-regalo-nina/up/MECU2667442202?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=3da1d3b0-9cc3-4ad9-be8e-3751058f907c&tracking_id=ca70c5e7-4caf-4584-a235-a8734fc82d51&wid=MEC516655803&sid=offers
12,Cubo Rubik 3x3 Moyu Weilong Wrm V10 M 20m Ballcore Maglev Uv Stickerless,68.4,https://www.mercadolibre.com.ec/cubo-rubik-3x3-moyu-weilong-wrm-v10-m-20m-ballcore-maglev-uv/up/MECU2988346781?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC598338522&sid=offers
12,Collar Reloj Engranajes M3 Steampunk De Colección,12.35,https://www.mercadolibre.com.ec/collar-reloj-engranajes-m3-steampunk-de-coleccion/up/MECU3523672993?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC704457520&sid=offers
12,Skin - Stickers Para Palancas/control Ps4 - Playstation 4,3.01,https://www.mercadolibre.com.ec/skin--stickers-para-palancascontrol-ps4--playstation-4/up/MECU2438855918?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC516928578&sid=offers
12,"Cintas Adhesivas De Gel Originales Para Blanquear Los Dientes En 3d, Blancas",6.15,https://www.mercadolibre.com.ec/cintas-adhesivas-de-gel-originales-para-blanquear-los-dientes-en-3d-blancas/p/MEC21428285?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC592839588&sid=offers
12,Disco Duro Externo Western Digital Wd Drive 4tb Usb 3.0 Azul Marino,166.33,https://www.mercadolibre.com.ec/disco-duro-externo-western-digital-wd-drive-4tb-usb-30/up/MECU3314234035?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC651249408&sid=offers
12,Figura The Promised Neverland Emma Anime De Colección,15.04,https://www.mercadolibre.com.ec/emma-figura-de-accion-the-promised-neverland-13-cm-pvc/p/MEC2056232564?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC517433061&sid=offers
12,Kit Gomas Membranas Silicón Conductoras  Ps5 Playstation 5,5.7,https://www.mercadolibre.com.ec/kit-gomas-membranas-silicon-conductoras--ps5-playstation-5/up/MECU2434143933?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC552410040&sid=offers
12,Llavero Personajes M1 Sailor Moon Anime De Colección,11.4,https://www.mercadolibre.com.ec/llavero-personajes-m1-sailor-moon-anime-de-coleccion/up/MECU2438920996?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC570921950&sid=offers
12,Termo 40oz De Acero Inoxidable Vaso Térmico Fucsia,17.2,https://www.mercadolibre.com.ec/termo-40oz-de-acero-inoxidable-vaso-termico/up/MECU3580296992?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC710505290&sid=offers
12,Llavero Personajes Hunter X Hunter M3 Anime De Colección Plateado,9.5,https://www.mercadolibre.com.ec/llavero-personajes-hunter-x-hunter-m3-anime-de-coleccion/up/MECU2438922512?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC563391740&sid=offers
12,Tapete De Corte 12x12 Cameo O  Cricut - Strong Grip,12.9,https://www.mercadolibre.com.ec/tapete-de-corte-12x12-cameo-o--cricut--strong-grip/up/MECU2438857958?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC518091044&sid=offers
12,Peluche Jack Skellington M2 Nightmare Before Christmas,18.05,https://www.mercadolibre.com.ec/peluche-jack-skellington-m2-nightmare-before-christmas/up/MECU2434091215?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC546689536&sid=offers
12,Figura Kurama Yu Yu Hakusho Anime De Colección,20.9,https://www.mercadolibre.com.ec/figura-kurama-yu-yu-hakusho-anime-de-coleccion/up/MECU3423653178?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC676379046&sid=offers
12,Cubo Rubik Fanxin 3x3 Fibra Carbono + Regalo Fibra Carbono,10.45,https://www.mercadolibre.com.ec/cubo-rubik-fanxin-3x3-fibra-carbono--regalo/up/MECU2434128029?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC533403606&sid=offers
12,Set 3 Figuras Spy Family M2 Anya Anime De Colección,18.05,https://www.mercadolibre.com.ec/set-3-figuras-spy-family-m2-anya-anime-de-coleccion/up/MECU3523660591?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC704496504&sid=offers
12,Figura Venom Marvel Muy Bonita,20.9,https://www.mercadolibre.com.ec/figura-venom-simbionte-juguete-superheroes-hombre-arana/p/MEC2056211058?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC725153994&sid=offers
12,Amortiguador Delantero Izquierdo Chevrolet Aveo Emotion,32.2,https://www.mercadolibre.com.ec/amortiguador-delantero-izquierdo-chevrolet-aveo-emotion/up/MECU2434128761?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC572260638&sid=offers
12,Procesador Gamer Amd Ryzen 5 5600g 100-000000252 De 6 Núcleos Y 4.4ghz De Frecuencia Con Gráfica Integrada,227.99,https://www.mercadolibre.com.ec/procesador-gamer-amd-ryzen-5-5600g-100-000000252-de-6-nucleos-y-44ghz-de-frecuencia-con-grafica-integrada/p/MEC21817899?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC531765608&sid=offers
12,Collar One Piece Law Anime De Colección Bronce,7.12,https://www.mercadolibre.com.ec/collar-one-piece-law-anime-de-coleccion/up/MECU2669936052?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC546741558&sid=offers
12,Figura Madara Version Pika Naruto Anime De Colección,22.8,https://www.mercadolibre.com.ec/figura-madara-version-pika-naruto-anime-de-coleccion/up/MECU2438921110?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC518279775&sid=offers
12,Laptop Hp 250 G10 Intel Core I5-1334u 16gb Ram 512gb Freedos,617.49,https://www.mercadolibre.com.ec/laptop-hp-250-g10-intel-core-i5-1334u-16gb-ram-512gb-freedos/p/MEC47591251?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC765323516&sid=offers
12,Rompecabezas Trefl Panorama Porto Portugal 500 Piezas Nuevo,17.1,https://www.mercadolibre.com.ec/rompecabezas-trefl-panorama-porto-portugal-500-piezas-nuevo/up/MECU2438817076?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC517304301&sid=offers
12,Plantillas Deportivas Gel Resortes Espuma Absorbe Impactos 41-42,23.75,https://www.mercadolibre.com.ec/plantillas-deportivas-gel-resortes-espuma-absorbe-impactos/up/MECU3795200650?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC763425652&sid=offers
12,Lubricante Para Bicicleta All Weather Peatys,12.81,https://www.mercadolibre.com.ec/lubricante-para-bicicleta-all-weather-peatys/p/MEC27599269?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC607777748&sid=offers
12,Amazon Fire Tv Stick 4k Select 8gb Control Con Alexa Negro De Voz,51.6,https://www.mercadolibre.com.ec/amazon-fire-tv-stick-4k-select-8gb-control-con-alexa-negro-de-voz/p/MEC62234964?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC736451118&sid=offers
12,Llavero Hollow Knight M1 Muy Bonito,7.6,https://www.mercadolibre.com.ec/llavero-hollow-knight-m1-muy-bonito/up/MECU3755129593?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC756444970&sid=offers
12,Cámara Instantánea Fujifilm Holiday Bundle Pastel Blue,169.42,https://www.mercadolibre.com.ec/camara-instantanea-fujifilm-holiday-bundle-pastel-blue/p/MEC62678583?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC771095980&sid=offers
12,Case Protector Antichoque Armor Junshi Para Realme Gt 8 Pro Negro Junshi,16.14,https://www.mercadolibre.com.ec/case-protector-antichoque-armor-junshi-para-realme-gt-8-pro/up/MECU3820685072?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC772668826&sid=offers
12,Encimera  Eléctrica  Cocineta Portátil 2 Quemadores Hornilla Negro,24.08,https://www.mercadolibre.com.ec/encimera--electrica--cocineta-portatil-2-quemadores-hornilla/up/MECU3222138509?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC626730892&sid=offers
12,"Ponchadora Impacto Para Jack, Redes Lan  Cp-3140",42.75,https://www.mercadolibre.com.ec/ponchadora-impacto-para-jack-redes-lan--cp3140/up/MECU2438848410?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC518460128&sid=offers
12,Tensiómetro De Brazo Omron Evolv/hem7600 Negro,168.0,https://www.mercadolibre.com.ec/tensiometro-de-brazo-omron-evolvhem7600/up/MECU2434174355?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC519885869&sid=offers
12,Cable Toocki 3 En 1 Usb A Usb-c/lightning/micro Usb 66w Negro,15.48,https://www.mercadolibre.com.ec/cable-toocki-3-en-1-usb-a-usbclightningmicro-usb-66w/up/MECU3667684486?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC725310128&sid=offers
12,Case Protector Para Control Remoto Chromecast Paquete De 2 Color Verde Y Azul Brillan En Oscuridad Verde Azul Brillan En Oscuridad,12.47,https://www.mercadolibre.com.ec/case-protector-para-control-remoto-chromecast-paquete-de-2-color-verde-y-azul-brillan-en-oscuridad/p/MEC56487733?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC678171502&sid=offers
12,Cubo Rubik 3x3 Meilong Mfjs Speed Cube Rapido Stickerless,9.02,https://www.mercadolibre.com.ec/cubo-rubik-3x3-meilong-mfjs-speed-cube-rapido-stickerless/p/MEC58991097?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC563826868&sid=offers
12,Amortiguador Del Lh Daewoo Matiz 98/03,33.99,https://www.mercadolibre.com.ec/amortiguador-del-lh-daewoo-matiz-9803/up/MECU2438845634?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC575419576&sid=offers
12,Chaqueta Esprit 120g912 Cafe Beige,94.99,https://articulo.mercadolibre.com.ec/MEC-633243570-chaqueta-esprit-120g912-cafe-beige-_JM?searchVariation=188951010117#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77
12,Pantalla Publicitaria Publicidad Led Para Negocios 40*60,42.99,https://www.mercadolibre.com.ec/pantalla-publicitaria-publicidad-led-para-negocios-4060/up/MECU3371139126?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC667213900&sid=offers
12,Bolsas De Almacenamiento X 25 Unidades  Lansinoh,11.25,https://www.mercadolibre.com.ec/bolsas-de-almacenamiento-x-25-unidades--lansinoh/up/MECU2434254413?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC580049632&sid=offers
12,Llavero Kuromi My Melody M1 De Colección,7.6,https://www.mercadolibre.com.ec/llavero-kuromi-my-melody-m1-de-coleccion/up/MECU3150741128?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC613839700&sid=offers
12,Peluche Gorro Sombrero Seleccionador Harry Potter,20.9,https://www.mercadolibre.com.ec/peluche-gorro-sombrero-seleccionador-harry-potter/up/MECU2897861685?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC594126776&sid=offers
12,Mouse Pad Redondo 20cm Antideslizante Lavable Diseno Gatos Gatos,5.93,https://www.mercadolibre.com.ec/mouse-pad-redondo-20cm-antideslizante-lavable-diseno-gatos/up/MECU3636090972?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC718212326&sid=offers
12,"Vaso Para Viaje Plegable De Silicona Portable, Casa Niños",1.72,https://www.mercadolibre.com.ec/vaso-para-viaje-plegable-de-silicona-portable-casa-ninos/up/MECU2434199429?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC546767620&sid=offers
12,Micrófono Recargable Inalámbrico Uhf Xtech Xts-690 Circuit S Negro,33.24,https://www.mercadolibre.com.ec/microfono-recargable-inalambrico-uhf-xtech-xts690-circuit-s/up/MECU2434158395?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC518701167&sid=offers
12,Zapatillas Deportivas West Pro Running Cómodas Urbanas Negro Lisa 37 Eu,45.1,https://www.mercadolibre.com.ec/zapatillas-deportivas-west-pro-running-comodas-urbanas/up/MECU3734261590?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC751907502&sid=offers
12,Peluche Luna Sailor Moon Anime De Colección,22.8,https://www.mercadolibre.com.ec/peluche-luna-sailor-moon-anime-de-coleccion/up/MECU3145268575?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC613724014&sid=offers
12,Zapatos Deportivos West Para Hombre Negro Lisa 43 Eu,49.19,https://www.mercadolibre.com.ec/zapatos-deportivos-west-para-hombre/up/MECU3406977098?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC672361270&sid=offers
12,Esponja De Maquillaje,1.63,https://www.mercadolibre.com.ec/esponja-de-maquillaje/up/MECU3704255427?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC741756902&sid=offers
12,Base De Corte Silhouette 30 X 30 Cm 12 Cut-mat-12-3t,22.1,https://www.mercadolibre.com.ec/base-de-corte-silhouette-30-x-30-cm-12-cut-mat-12-3t/p/MEC27626013?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=f217f66b-f479-4600-821d-9a6de89f2f84&tracking_id=68ab528d-8b01-417f-a8c5-677a08ee9f77&wid=MEC583800482&sid=offers
13,Adorno Orbital De Movimiento Perpetuo Para Hogar Oficina,21.5,https://www.mercadolibre.com.ec/adorno-orbital-de-movimiento-perpetuo-para-hogar-oficina/up/MECU3351851692?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=c84d374b-cdbd-4b13-bfaf-28d6ecfca197&tracking_id=1ea9e44a-ef12-4384-bf5f-028925544b46&wid=MEC662168612&sid=offers
13,Mannol Limpiador De Inyectores 300ml,5.7,https://articulo.mercadolibre.com.ec/MEC-771134766-mannol-limpiador-de-inyectores-300ml-_JM#polycard_client=offers&deal_print_id=c84d374b-cdbd-4b13-bfaf-28d6ecfca197&tracking_id=1ea9e44a-ef12-4384-bf5f-028925544b46&wid=MEC771134766&sid=offers
13,3nstar Impresora Térmica Directa 4  Ldt114,140.0,https://articulo.mercadolibre.com.ec/MEC-662012506-3nstar-impresora-termica-directa-4-ldt114-_JM?searchVariation=184596578048#polycard_client=offers&deal_print_id=c84d374b-cdbd-4b13-bfaf-28d6ecfca197&tracking_id=1ea9e44a-ef12-4384-bf5f-028925544b46
13,Cubo Rubik 3x3x3 Magnético Qiyi Xt3 V1 Pioneer Uv Stickerless,52.25,https://www.mercadolibre.com.ec/cubo-rubik-3x3x3-magnetico-qiyi-xt3-v1-pioneer-uv-stickerless/p/MEC44758231?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=c84d374b-cdbd-4b13-bfaf-28d6ecfca197&tracking_id=1ea9e44a-ef12-4384-bf5f-028925544b46&wid=MEC707941510&sid=offers
13,Herramienta Pinza De Alcance De Agarre Plegable Con Iman,21.5,https://www.mercadolibre.com.ec/herramienta-pinza-de-alcance-de-agarre-plegable-con-iman/up/MECU3746339984?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=c84d374b-cdbd-4b13-bfaf-28d6ecfca197&tracking_id=1ea9e44a-ef12-4384-bf5f-028925544b46&wid=MEC752544962&sid=offers
13,Plantillas Elevadores De Talón Para Tendinitis De Aquiles  Adulto Transparente/azul,13.99,https://www.mercadolibre.com.ec/plantillas-elevadores-de-talon-para-tendinitis-de-aquiles/up/MECU2438966798?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=c84d374b-cdbd-4b13-bfaf-28d6ecfca197&tracking_id=1ea9e44a-ef12-4384-bf5f-028925544b46&wid=MEC569703284&sid=offers
13,Carpeta Organizadora Expandible  Tamaño Grande Blanco,7.0,https://www.mercadolibre.com.ec/carpeta-organizadora-expandible--tamano-grande/up/MECU3363767972?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=c84d374b-cdbd-4b13-bfaf-28d6ecfca197&tracking_id=1ea9e44a-ef12-4384-bf5f-028925544b46&wid=MEC665860598&sid=offers
13,Bolso Pañaletqbolso Pañalera Para Bebés  Celeste Unicolor,9.5,https://www.mercadolibre.com.ec/bolso-panaletqbolso-panalera-para-bebes/up/MECU2438902142?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=c84d374b-cdbd-4b13-bfaf-28d6ecfca197&tracking_id=1ea9e44a-ef12-4384-bf5f-028925544b46&wid=MEC544664990&sid=offers
13,Reloj Colgante Collar De Capitán América De Colección! Plateado,12.35,https://www.mercadolibre.com.ec/reloj-colgante-collar-de-capitan-america-de-coleccion/up/MECU2438816832?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=c84d374b-cdbd-4b13-bfaf-28d6ecfca197&tracking_id=1ea9e44a-ef12-4384-bf5f-028925544b46&wid=MEC571402502&sid=offers
13,Caja Musical Queen Bohemian Cuerda De Colección,15.2,https://www.mercadolibre.com.ec/caja-musical-queen-bohemian-cuerda-de-coleccion/up/MECU2438815912?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=c84d374b-cdbd-4b13-bfaf-28d6ecfca197&tracking_id=1ea9e44a-ef12-4384-bf5f-028925544b46&wid=MEC546716970&sid=offers
13,Power Bank Cargador Remax Rpp-11 Usb/usb-c 2a 1m Negro Negro,20.64,https://www.mercadolibre.com.ec/power-bank-cargador-remax-rpp11-usbusbc-2a-1m-negro/up/MECU3639905368?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=c84d374b-cdbd-4b13-bfaf-28d6ecfca197&tracking_id=1ea9e44a-ef12-4384-bf5f-028925544b46&wid=MEC717718698&sid=offers
13,Peluche Minecraft Enderman Gamer De Colección,12.82,https://www.mercadolibre.com.ec/peluche-minecraft-enderman-gamer-de-coleccion/up/MECU2434193947?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=c84d374b-cdbd-4b13-bfaf-28d6ecfca197&tracking_id=1ea9e44a-ef12-4384-bf5f-028925544b46&wid=MEC517265229&sid=offers
13,Reloj Collar Coleccionable De Bleach Anime,12.35,https://www.mercadolibre.com.ec/reloj-collar-coleccionable-de-bleach-anime/up/MECU2434210121?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=c84d374b-cdbd-4b13-bfaf-28d6ecfca197&tracking_id=1ea9e44a-ef12-4384-bf5f-028925544b46&wid=MEC571064616&sid=offers
